log,combo,degradation_dim,degradation_level,metric_or_stage,seconds,rows,status
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,skipprob,3.202352672815323e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,traces,0.0023903995752334,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,voidmass_deficit_lower,5.500391125679016e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,voidmass_deficit_upper,3.600027412176132e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,voidmass_movecount,3.0999071896076202e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,voidmass_movecount_bound,3.200024366378784e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,voidmass_process_lower,3.6996789276599884e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,voidmass_process_upper,2.6989728212356567e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,voidsalign3,5.75995072722435e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,voidsat2,0.00013199960812926292,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.7,weight_voidage,2.2499822080135345e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,aligned_duration_cache,0.0018838001415133,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,alignment_coverage_pn2_lower,4.4500455260276794e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,alignment_coverage_pn2_upper,2.5500543415546417e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,classical,0.0034149000421166,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,dv,5.4964592000469565,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,executions_cache,6.800051778554916e-06,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,matchprob,3.9995647966861725e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,mean_leaf_skipprob,3.09990718960762e-06,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,salign_coverage,6.850017234683037e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,skipprob,3.3997930586338043e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,traces,0.0018703998066484,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,voidmass_deficit_lower,6.500165909528732e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,voidmass_deficit_upper,4.3995678424835205e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,voidmass_movecount,3.4999102354049683e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,voidmass_movecount_bound,3.1995587050914764e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,voidmass_process_lower,4.498753696680069e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,voidmass_process_upper,3.500375896692276e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,voidsalign3,3.820052370429039e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,voidsat2,6.779981777071953e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.8,weight_voidage,2.5298912078142166e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,aligned_duration_cache,0.0015444997698068,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,alignment_coverage_pn2_lower,0.00032120011746876594,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,alignment_coverage_pn2_upper,2.9999762773513794e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,classical,0.0033363997936248,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,dv,5.445908000227064,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,executions_cache,7.199589163064957e-06,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,matchprob,3.6996789276599884e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,mean_leaf_skipprob,3.000255674123764e-06,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,salign_coverage,8.139992132782936e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,skipprob,4.0996819734573364e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,traces,0.0015306998975574,1,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,voidmass_deficit_lower,6.300397217273712e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,voidmass_deficit_upper,3.9995647966861725e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,voidmass_movecount,3.7997961044311523e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,voidmass_movecount_bound,3.300607204437256e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,voidmass_process_lower,4.600267857313156e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,voidmass_process_upper,3.6996789276599884e-06,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,voidsalign3,3.979960456490517e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,voidsat2,5.9200916439294815e-05,11,ok
partial_sequence,inductive_noise20,activity_frequency_gradual,0.9,weight_voidage,9.600026533007622e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,aligned_duration_cache,0.0025649997405707,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,alignment_coverage_pn2_lower,0.00013150041922926903,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,alignment_coverage_pn2_upper,7.909908890724182e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,classical,0.0093320002779364,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,dv,5.985431700013578,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,executions_cache,7.399823516607283e-06,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,matchprob,3.2009556889533997e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,mean_leaf_skipprob,4.999805241823196e-06,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,salign_coverage,0.000157299917191267,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,skipprob,3.0999071896076202e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,traces,0.0025471998378634,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,voidmass_deficit_lower,5.700625479221344e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,voidmass_deficit_upper,3.8016587495803833e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,voidmass_movecount,3.5008415579795837e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,voidmass_movecount_bound,2.9010698199272156e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,voidmass_process_lower,4.400499165058136e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,voidmass_process_upper,3.900378942489624e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,voidsalign3,9.859958663582802e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,voidsat2,0.00025169923901554843,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.1,weight_voidage,2.350006252527237e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,aligned_duration_cache,0.0024264003150165,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,alignment_coverage_pn2_lower,8.910009637475014e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,alignment_coverage_pn2_upper,5.260016769170761e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,classical,0.0069185998290777,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,dv,6.324648600071669,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,executions_cache,8.400063961744308e-06,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,matchprob,3.5995617508888245e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,mean_leaf_skipprob,2.800021320581436e-06,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,salign_coverage,0.00011280039325356483,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,skipprob,3.000255674123764e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,traces,0.002411900088191,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,voidmass_deficit_lower,6.699468940496445e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,voidmass_deficit_upper,3.80026176571846e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,voidmass_movecount,3.500375896692276e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,voidmass_movecount_bound,4.299916326999664e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,voidmass_process_lower,4.10107895731926e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,voidmass_process_upper,3.0999071896076202e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,voidsalign3,6.700027734041214e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,voidsat2,0.00023419922217726707,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.2,weight_voidage,2.2699590772390366e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,aligned_duration_cache,0.0023683998733758,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,alignment_coverage_pn2_lower,0.00010439986363053322,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,alignment_coverage_pn2_upper,6.090058013796806e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,classical,0.0069904001429677,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,dv,5.82161119999364,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,executions_cache,6.500165909528732e-06,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,matchprob,3.40072438120842e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,mean_leaf_skipprob,2.699904143810272e-06,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,salign_coverage,0.00011300016194581985,11,ok
