log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
partial_sequence,toothpaste,activity_gradual,0.9,"p, x, y, z",4,ok,5.326777999754995,12,12,cached,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8571428571428572,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste,trace,0.0,,0,ok,5.730372699908912,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.1,,0,ok,5.891530599910766,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.2,one_missing,1,ok,5.65890819998458,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.3,one_missing,1,ok,5.76049240026623,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.4,one_missing,1,ok,5.7324387999251485,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.5,"complete, one_missing",2,ok,5.446868000086397,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.6,"complete, one_missing",2,ok,5.458335100207478,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.7,"complete, one_missing",2,ok,5.455162500031292,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.8,"complete, one_missing",2,ok,5.389362999703735,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,trace,0.9,"complete, one_missing, two_missing",3,ok,0.0075024999678134,12,12,cached,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.0,,0,ok,5.941902200225741,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.1,y,1,ok,5.747042099945247,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.2,y,1,ok,5.946801399812102,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.333333333333333,3.333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.3,"y, z",2,ok,5.648652100004256,12,12,cached,0.111111111111111,0.0,1.0,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.3333333333333333,3.0,3.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.0,0.0476190476190476,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.4,"y, z",2,ok,5.678365999832749,12,12,cached,0.2222222222222222,0.0,1.0,0.7777777777777777,0.2222222222222223,0.6666666666666666,0.6666666666666666,3.0,3.0,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.7777777777777777,0.0,0.0952380952380952,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.5,"o, y, z",3,ok,5.616882199887186,12,12,cached,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.6,"o, y, z",3,ok,5.641908900346607,12,12,cached,0.3333333333333333,0.0,1.0,0.5555555555555556,0.5079365079365079,1.3333333333333333,1.3333333333333333,3.0,3.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.7,"o, y, z",3,ok,5.563711399678141,12,12,cached,0.3333333333333333,0.0,1.0,0.4444444444444444,0.6825396825396826,1.6666666666666663,1.6666666666666663,3.0,3.0,0.5555555555555555,0.5555555555555555,0.4444444444444444,0.4444444444444444,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.8,"o, p, y, z",4,ok,5.476687700022012,12,12,cached,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8571428571428572,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,activity_frequency_gradual,0.9,"o, p, y, z",4,ok,5.501552999950945,12,12,cached,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8571428571428572,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.0,,0,ok,5.941902200225741,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
