log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
payment_approval,inductive_noise20,activity_frequency_gradual,0.0,,0,ok,6.172429400030524,5,8,cached,0.0416666666666667,0.0,1.0,0.9583333333333331,0.0416666666666666,0.1666666666666666,0.1666666666666666,4.0,4.0,0.0416666666666666,0.0416666666666666,0.9722222222222222,0.9722222222222222,0.1590909090909091,0.0333333333333333,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.1,e,1,ok,5.873131899628788,5,8,cached,0.0416666666666667,0.0,1.0,0.9583333333333331,0.0416666666666666,0.1666666666666666,0.1666666666666666,3.6666666666666665,3.6666666666666665,0.0454545454545454,0.0454545454545454,0.9722222222222222,0.9722222222222222,0.1590909090909091,0.0333333333333333,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.2,e,1,ok,5.911838800180703,5,8,cached,0.0416666666666667,0.0,1.0,0.9444444444444444,0.0555555555555554,0.1666666666666666,0.1666666666666666,3.1666666666666665,3.1666666666666665,0.0526315789473684,0.0526315789473684,0.9444444444444444,0.9444444444444444,0.3598484848484848,0.0333333333333333,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.3,"a, e",2,ok,5.6750483000651,5,8,cached,0.0833333333333332,0.0,1.0,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.3333333333333333,3.0,3.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.4709595959595959,0.0666666666666666,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.4,"a, e",2,ok,5.6112644001841545,5,8,cached,0.1666666666666666,0.0,1.0,0.7777777777777777,0.2222222222222223,0.6666666666666666,0.6666666666666666,3.0,3.0,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.7777777777777777,0.5618686868686869,0.1333333333333333,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.5,"a, e, s",3,ok,5.550935499835759,5,8,cached,0.25,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.2,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.6,"a, e, s",3,ok,6.499414700083435,5,8,cached,0.375,0.0,1.0,0.5,0.5,1.5,1.5,3.0,3.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.3,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.7,"a, e, s",3,ok,5.712210500147194,5,8,cached,0.4583333333333332,0.0,1.0,0.3888888888888889,0.6111111111111112,1.8333333333333333,1.8333333333333333,3.0,3.0,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.1111111111111111,0.3666666666666667,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.8,"a, e, o, s",4,ok,5.702368200290948,5,8,cached,0.5,0.0,1.0,0.3333333333333333,0.6666666666666667,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.4,0,0.0
payment_approval,inductive_noise20,activity_frequency_gradual,0.9,"a, e, o, s",4,ok,5.573943099938333,5,8,cached,0.5,0.0,1.0,0.3333333333333333,0.6666666666666667,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.4,0,0.0
payment_approval,inductive_noise20,activity_gradual,0.0,,0,ok,6.172429400030524,5,8,cached,0.0416666666666667,0.0,1.0,0.9583333333333331,0.0416666666666666,0.1666666666666666,0.1666666666666666,4.0,4.0,0.0416666666666666,0.0416666666666666,0.9722222222222222,0.9722222222222222,0.1590909090909091,0.0333333333333333,0,0.0
payment_approval,inductive_noise20,activity_gradual,0.1,,0,ok,6.290223100222647,5,8,cached,0.1666666666666667,0.0,1.0,0.8333333333333334,0.1666666666666665,0.6666666666666666,0.6666666666666666,4.0,4.0,0.1666666666666666,0.1666666666666666,0.8611111111111113,0.8611111111111113,0.1666666666666666,0.1333333333333333,0,0.0
