log,combo,degradation_dim,degradation_level,metric_or_stage,seconds,rows,status
payment_partial,inductive_noise20,activity_frequency_gradual,0.3,voidmass_deficit_upper,3.500375896692276e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.3,voidmass_movecount,3.500375896692276e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.3,voidmass_movecount_bound,3.2996758818626404e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.3,voidmass_process_lower,3.7993304431438446e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.3,voidmass_process_upper,3.4994445741176605e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.3,voidsalign3,6.67991116642952e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.3,voidsat2,0.0003287992440163931,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.3,weight_voidage,3.110012039542198e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,aligned_duration_cache,0.0043083000928163,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,alignment_coverage_pn2_lower,7.529882714152336e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,alignment_coverage_pn2_upper,4.939921200275421e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,classical,0.0076514999382197,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,dv,5.655210299883038,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,executions_cache,7.799826562404633e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,matchprob,3.700610250234604e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,mean_leaf_skipprob,3.09990718960762e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,salign_coverage,9.95011068880558e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,skipprob,4.000496119260788e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,traces,0.0042961002327501,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,voidmass_deficit_lower,4.200264811515808e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,voidmass_deficit_upper,3.7997961044311523e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,voidmass_movecount,3.3997930586338043e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,voidmass_movecount_bound,3.300141543149948e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,voidmass_process_lower,3.4999102354049683e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,voidmass_process_upper,3.2009556889533997e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,voidsalign3,6.279908120632172e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,voidsat2,0.00031050015240900524,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.4,weight_voidage,2.7399510145187378e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,aligned_duration_cache,0.0042175003327429,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,alignment_coverage_pn2_lower,7.489975541830063e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,alignment_coverage_pn2_upper,5.070120096206665e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,classical,0.0076802000403404,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,dv,5.590891800355166,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,executions_cache,7.399823516607283e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,matchprob,4.2994506657123566e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,mean_leaf_skipprob,3.09990718960762e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,salign_coverage,0.00010250043123960495,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,skipprob,4.300381988286972e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,traces,0.004204099997878,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,voidmass_deficit_lower,4.400964826345444e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,voidmass_deficit_upper,3.600027412176132e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,voidmass_movecount,3.302004188299179e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,voidmass_movecount_bound,3.40072438120842e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,voidmass_process_lower,3.700144588947296e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,voidmass_process_upper,3.1995587050914764e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,voidsalign3,6.50002621114254e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,voidsat2,0.0003203004598616668,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.5,weight_voidage,2.7700792998075485e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,aligned_duration_cache,0.0043607000261545,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,alignment_coverage_pn2_lower,7.240008562803268e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,alignment_coverage_pn2_upper,4.6700239181518555e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,classical,0.0079163000918924,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,dv,5.631837900262326,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,executions_cache,7.700175046920776e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,matchprob,3.900844603776932e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,mean_leaf_skipprob,2.9001384973526e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,salign_coverage,9.91998240351677e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,skipprob,3.900378942489624e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,traces,0.0043460000306367,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,voidmass_deficit_lower,4.2994506657123566e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,voidmass_deficit_upper,3.7997961044311523e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,voidmass_movecount,3.3997930586338043e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,voidmass_movecount_bound,3.100372850894928e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,voidmass_process_lower,3.800727427005768e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,voidmass_process_upper,3.40072438120842e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,voidsalign3,6.029987707734108e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,voidsat2,0.0002633002586661835,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.6,weight_voidage,2.9300805181264877e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,aligned_duration_cache,0.0041831997223198,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,alignment_coverage_pn2_lower,6.909947842359543e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,alignment_coverage_pn2_upper,4.499964416027069e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,classical,0.0075974999926984,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,dv,5.6487874002195895,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,executions_cache,8.599832653999329e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,matchprob,4.10107895731926e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,mean_leaf_skipprob,2.8996728360652924e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,salign_coverage,0.00010149972513318062,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,skipprob,3.60049307346344e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,traces,0.0041694999672472,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,voidmass_deficit_lower,4.698988050222397e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,voidmass_deficit_upper,3.4994445741176605e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,voidmass_movecount,3.3993273973464966e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,voidmass_movecount_bound,3.1990930438041687e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,voidmass_process_lower,4.1997991502285e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,voidmass_process_upper,3.300607204437256e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,voidsalign3,6.13001175224781e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,voidsat2,0.00024089962244030458,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.7,weight_voidage,2.800067886710167e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,aligned_duration_cache,0.0037119002081453,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,alignment_coverage_pn2_lower,5.239993333816528e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,alignment_coverage_pn2_upper,2.6998575776815414e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,classical,0.00466929981485,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,dv,5.430986299645156,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,executions_cache,7.399823516607283e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,matchprob,3.899913281202316e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,mean_leaf_skipprob,3.200024366378784e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,salign_coverage,6.510037928819656e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,skipprob,3.3997930586338043e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,traces,0.0037007997743785,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,voidmass_deficit_lower,4.399102181196213e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,voidmass_deficit_upper,3.4999102354049683e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,voidmass_movecount,3.2996758818626404e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,voidmass_movecount_bound,3.0994415283203125e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,voidmass_process_lower,3.4980475902557373e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,voidmass_process_upper,3.1990930438041687e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,voidsalign3,4.069926217198372e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,voidsat2,0.00014980044215917587,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.8,weight_voidage,2.780044451355934e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,aligned_duration_cache,0.002420499920845,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,alignment_coverage_pn2_lower,4.400033503770828e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,alignment_coverage_pn2_upper,2.7699396014213562e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,classical,0.0040957001037895,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,dv,5.455998199991882,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,executions_cache,7.6000578701496124e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,matchprob,3.8994476199150085e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,mean_leaf_skipprob,3.000255674123764e-06,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,salign_coverage,6.369920447468758e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,skipprob,3.8011930882930756e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,traces,0.0024085002951323,1,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,voidmass_deficit_lower,4.70038503408432e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,voidmass_deficit_upper,3.900844603776932e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,voidmass_movecount,3.60049307346344e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,voidmass_movecount_bound,3.1008385121822357e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,voidmass_process_lower,3.4994445741176605e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,voidmass_process_upper,3.100372850894928e-06,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,voidsalign3,3.990018740296364e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,voidsat2,9.609945118427277e-05,13,ok
payment_partial,inductive_noise20,activity_frequency_gradual,0.9,weight_voidage,2.619996666908264e-05,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,aligned_duration_cache,0.0044451002031564,1,ok
payment_partial,inductive_noise20,activity_gradual,0.1,alignment_coverage_pn2_lower,0.00035159895196547125,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,alignment_coverage_pn2_upper,0.00023269886150956154,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,classical,0.0327037000097334,1,ok
payment_partial,inductive_noise20,activity_gradual,0.1,dv,6.794353799894452,1,ok
payment_partial,inductive_noise20,activity_gradual,0.1,executions_cache,8.699949830770493e-06,1,ok
payment_partial,inductive_noise20,activity_gradual,0.1,matchprob,4.099216312170029e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,mean_leaf_skipprob,5.499925464391708e-06,1,ok
payment_partial,inductive_noise20,activity_gradual,0.1,salign_coverage,0.0003803004510700163,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,skipprob,4.099216312170029e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,traces,0.0044297999702394,1,ok
payment_partial,inductive_noise20,activity_gradual,0.1,voidmass_deficit_lower,4.899222403764725e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,voidmass_deficit_upper,3.899913281202316e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,voidmass_movecount,3.7010759115219116e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,voidmass_movecount_bound,3.1013041734695435e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,voidmass_process_lower,4.098750650882721e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,voidmass_process_upper,3.700610250234604e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,voidsalign3,0.0002682008780539036,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,voidsat2,0.0005896999500690894,13,ok
payment_partial,inductive_noise20,activity_gradual,0.1,weight_voidage,3.0200928449630737e-05,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,aligned_duration_cache,0.0041800998151302,1,ok
payment_partial,inductive_noise20,activity_gradual,0.2,alignment_coverage_pn2_lower,0.00023040035739534584,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,alignment_coverage_pn2_upper,0.00014850031584501266,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,classical,0.0249201999977231,1,ok
payment_partial,inductive_noise20,activity_gradual,0.2,dv,6.480853900313377,1,ok
payment_partial,inductive_noise20,activity_gradual,0.2,executions_cache,7.400289177894592e-06,1,ok
payment_partial,inductive_noise20,activity_gradual,0.2,matchprob,3.8016587495803833e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,mean_leaf_skipprob,3.300141543149948e-06,1,ok
payment_partial,inductive_noise20,activity_gradual,0.2,salign_coverage,0.00026939995586866734,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,skipprob,3.700610250234604e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,traces,0.0041684000752866,1,ok
payment_partial,inductive_noise20,activity_gradual,0.2,voidmass_deficit_lower,4.601664841175079e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,voidmass_deficit_upper,3.600027412176132e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,voidmass_movecount,3.7010759115219116e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,voidmass_movecount_bound,3.0989758670330048e-06,13,ok
