log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
payment_partial,toothpaste,activity_frequency_gradual,0.3,e,1,ok,6.104368399828672,21,21,cached,0.1953125,0.0,1.0,0.9583333333333334,0.0416666666666666,0.125,0.125,3.0,3.0,0.0416666666666666,0.0416666666666666,0.9583333333333334,0.9583333333333334,0.0625,0.1022727272727272,0,0.0
payment_partial,toothpaste,activity_frequency_gradual,0.4,"a, e",2,ok,5.857987500261515,21,21,cached,0.21875,0.0,1.0,0.8333333333333333,0.1666666666666667,0.5,0.5,3.0,3.0,0.1666666666666666,0.1666666666666666,0.8333333333333333,0.8333333333333333,0.25,0.1363636363636363,0,0.0
payment_partial,toothpaste,activity_frequency_gradual,0.5,"a, e",2,ok,5.8766666003502905,21,21,cached,0.2421875,0.0,1.0,0.7083333333333333,0.2916666666666667,0.875,0.875,3.0,3.0,0.2916666666666667,0.2916666666666667,0.7083333333333333,0.7083333333333333,0.4375,0.1704545454545454,0,0.0
payment_partial,toothpaste,activity_frequency_gradual,0.6,"a, e, s",3,ok,5.764032800216228,21,21,cached,0.4375,0.0,1.0,0.5416666666666666,0.4583333333333333,1.375,1.375,3.0,3.0,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.3125,0.2159090909090909,0,0.0
payment_partial,toothpaste,activity_frequency_gradual,0.7,"a, e, s",3,ok,5.780346999876201,21,21,cached,0.625,0.0,1.0,0.4166666666666666,0.5833333333333334,1.75,1.75,3.0,3.0,0.5833333333333334,0.5833333333333334,0.4166666666666666,0.4166666666666666,0.125,0.25,0,0.0
payment_partial,toothpaste,activity_frequency_gradual,0.8,"a, e, o, s",4,ok,5.785126899834722,21,21,cached,0.75,0.0,1.0,0.3333333333333333,0.6666666666666667,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0,0.0
payment_partial,toothpaste,activity_frequency_gradual,0.9,"a, e, o, s",4,ok,5.81020009983331,21,21,cached,0.75,0.0,1.0,0.3333333333333333,0.6666666666666667,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0,0.0
payment_partial,toothpaste,activity_gradual,0.0,,0,ok,6.188856800086796,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.125,4.125,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,activity_gradual,0.1,,0,ok,6.473501899745315,21,21,cached,0.0625,0.0,1.0,0.8604166666666666,0.1951388888888889,0.5,0.5,4.125,4.125,0.1212121212121212,0.1212121212121212,0.8604166666666666,0.8604166666666666,0.0,0.0818181818181818,0,0.0
payment_partial,toothpaste,activity_gradual,0.2,p,1,ok,6.2216282999143,21,21,cached,0.140625,0.0,1.0,0.7416666666666667,0.3138888888888889,1.0,1.0,4.125,4.125,0.2424242424242424,0.2424242424242424,0.7416666666666667,0.7416666666666667,0.0,0.1818181818181818,0,0.0
payment_partial,toothpaste,activity_gradual,0.3,p,1,ok,6.247013300191611,21,21,cached,0.15234375,0.0,1.0,0.725,0.3305555555555556,1.0625,1.0625,3.875,3.875,0.2741935483870967,0.2741935483870967,0.7197916666666666,0.7197916666666666,0.0166666666666667,0.2272727272727272,0,0.0
