log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.7,"Completed, Queued",2,ok,114.9508746000938,507,1154,cached,0.1113330132206833,0.0,1.0,0.6693948597500239,0.417900600481332,0.9999999999999998,0.9999999999999998,3.832436069986541,3.832436069986541,0.2609306409130816,0.2609306409130816,0.897207267833109,0.897207267833109,0.1863582348590889,0.007072135785007,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.8,"Completed, Queued, Unmatched",3,ok,75.41027850005776,507,1154,cached,0.1109547348077714,0.0,1.0,0.6494410593896266,0.448881687769263,1.0000000000000002,1.0000000000000002,3.4731814842027915,3.4731814842027915,0.2879204569494395,0.2879204569494395,0.6842395297575313,0.6842395297575313,0.1688096987509184,0.0056577086280056,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.9,"Completed, Queued, Unmatched",3,ok,28.62309110024944,507,1154,cached,0.1109547348077714,0.0,1.0,0.5901549746739103,0.5536863712051664,1.0,1.0,2.722620266120778,2.722620266120778,0.3672932330827068,0.3672932330827068,0.6015011941316957,0.6015011941316957,0.1082395087001023,0.0056577086280056,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.0,,0,ok,514.3566709998995,507,1154,cached,0.0064254862579129,0.0,1.0,1.0000000000000036,0.0,0.0,0.0,4.478816408876932,4.478816408876932,0.0,0.0,1.0,1.0,0.1096752671603545,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.1,149 items,149,ok,478.0412747003138,507,1154,cached,0.0064254862579129,0.0,1.0,1.000000000000004,0.0,0.0,0.0,4.480568011958146,4.480568011958146,0.0,0.0,1.0,1.0,0.1081632442141423,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.2,297 items,297,ok,449.28666560025886,507,1154,cached,0.0064254862579129,0.0,1.0,0.9999999999999992,0.0,0.0,0.0,4.497478991596633,4.497478991596633,0.0,0.0,1.0,1.0,0.1090990888976852,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.3,446 items,446,ok,407.0497055002488,507,1154,cached,0.0063939630521085,0.0,1.0,1.000000000000005,0.0,0.0,0.0,4.458213256484158,4.458213256484158,0.0,0.0,1.0,1.0,0.1090456133053294,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.4,595 items,595,ok,352.80643170000985,507,1154,cached,0.0063939630521085,0.0,1.0,0.9999999999999956,0.0,0.0,0.0,4.4473094170403575,4.4473094170403575,0.0,0.0,1.0,1.0,0.1093002662713636,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.5,744 items,744,ok,332.09755350044,507,1154,cached,0.0063939630521085,0.0,1.0,1.000000000000002,0.0,0.0,0.0,4.473755047106328,4.473755047106328,0.0,0.0,1.0,1.0,0.1047580158359008,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.6,892 items,892,ok,315.51850740006194,507,1154,cached,0.0063939630521085,0.0,1.0,0.999999999999999,0.0,0.0,0.0,4.616806722689069,4.616806722689069,0.0,0.0,1.0,1.0,0.106368810255339,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.7,1041 items,1041,ok,222.4376646000892,507,1154,cached,0.0062878349418193,0.0,1.0,1.0000000000000009,0.0,0.0,0.0,4.52017937219731,4.52017937219731,0.0,0.0,1.0,1.0,0.1004288897003494,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.8,1190 items,1190,ok,146.24879049975425,507,1154,cached,0.0056748176628108,0.0,1.0,0.9999999999999992,0.0,0.0,0.0,4.333333333333331,4.333333333333331,0.0,0.0,1.0,1.0,0.1001246731118536,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,trace,0.9,1338 items,1338,ok,83.83888710010797,507,1154,cached,0.0050520782413446,0.0,1.0,0.9999999999999996,0.0,0.0,0.0,4.436241610738255,4.436241610738255,0.0,0.0,1.0,1.0,0.1166317198960508,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste_noise10,activity_frequency_gradual,0.0,,0,ok,846.7032530000433,22,235,cached,0.1155669777258627,0.0,1.0,0.8635669570412884,0.1367733353074106,0.515526922551841,0.6056412466944099,4.799043085184374,4.889157409326943,0.1054428972911326,0.1238743603425491,0.8588809865664543,0.86022597647903,0.2499022598061638,0.0374188157725944,2,0.0013449899125756
BPI_Challenge_2013_closed_problems,toothpaste_noise10,activity_frequency_gradual,0.1,Unmatched,1,ok,350.32181790005416,22,235,cached,0.1476479717466239,0.0,1.0,0.8394065328712577,0.1609247697910322,0.6617126204886806,0.6617126204886806,4.568213405066127,4.568213405066127,0.144851512355978,0.144851512355978,0.8319999266261312,0.8319999266261312,0.2674163135667848,0.0281064175492562,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste_noise10,activity_frequency_gradual,0.2,"Queued, Unmatched",2,ok,70.19305739970878,22,235,cached,0.3014856470085959,0.0,1.0,0.7526772484090314,0.2443308083442688,1.0041694687289853,1.0041694687289853,4.487827841291191,4.487827841291191,0.2237540084514641,0.2237540084514641,0.745738997235298,0.745738997235298,0.2342663242542237,0.0131846920344455,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste_noise10,activity_frequency_gradual,0.3,"Queued, Unmatched",2,ok,36.89256299985573,22,235,cached,0.5130510235281072,0.0,1.0,0.6392918756347624,0.3530084832705756,1.4257738896366068,1.4257738896366068,4.489502018842529,4.489502018842529,0.317579518541835,0.317579518541835,0.6484746523104535,0.6484746523104535,0.1744192360276235,0.016290648600803,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste_noise10,activity_frequency_gradual,0.4,"Completed, Queued, Unmatched",3,ok,17.692901600152254,22,235,cached,0.6610668373185484,0.0,1.0,0.5521013891678836,0.4342591317368456,1.7186429061000683,1.7186429061000683,4.389307745030842,4.389307745030842,0.3915521549031856,0.3915521549031856,0.5747886680374686,0.5747886680374686,0.1291330968663021,0.0184668695064232,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste_noise10,activity_frequency_gradual,0.5,"Completed, Queued, Unmatched",3,ok,15.250427700113503,22,235,cached,0.6609797087933067,0.0,1.0,0.5356163225130337,0.4493433253226228,1.689288334556126,1.689288334556126,4.057226705796039,4.057226705796039,0.4163652802893307,0.4163652802893307,0.5819576913670825,0.5819576913670825,0.1034402348180999,0.0184543062332109,0,0.0
